-0.041219	0.089353	0.013728	0.009967	-0.054431	0.073098	-0.044338	0.024185	-0.006252	0.022496	-0.108611	0.014885	-0.001354	-0.059105	-0.052074	-0.031910	0.047060	0.009075	0.008311	0.132158	-0.085970	0.072878	0.058454	0.020935	-0.093717	-0.077096	-0.049853	0.001800	0.042661	0.027234	0.042890	-0.008121	0.051212	0.033128	-0.015180	0.006736	-0.014186	0.081787	-0.084166	-0.027357	-0.001091	-0.036361	0.031615	-0.155196	-0.006299	0.097320	0.072744	-0.121681	0.052641	0.045545	-0.081390	0.030227	0.029070	0.012328	-0.018292	-0.020675	-0.036267	0.010498	-0.048885	0.095103	0.153962	0.042581	0.007246	0.030723	0.032538	0.038092	0.071800	-0.018703	0.065156	-0.080911	-0.006318	-0.119304	0.019803	0.041619	-0.051061	0.050850	-0.023817	-0.005716	-0.024932	0.024089	-0.007620	-0.028797	-0.042727	-0.046357	0.069987	0.004918	-0.035526	-0.028225	-0.024780	0.026704	-0.075417	-0.154395	-0.005738	0.048171	0.059068	0.142613	-0.077680	0.211547	-0.013351	-0.016313	
-0.103191	-0.011166	-0.053216	0.067943	0.028362	0.095221	-0.044835	0.025325	0.096039	0.027906	-0.115773	-0.032299	-0.031107	-0.023356	-0.006645	0.032763	0.040747	-0.044379	0.157942	0.175816	-0.081320	0.021081	0.158136	0.081118	-0.097510	-0.165760	-0.064218	0.058579	-0.017238	0.055206	0.047715	0.020939	0.106884	0.045236	0.036179	0.081669	-0.022043	0.103474	-0.090904	-0.093284	0.091890	-0.058601	0.136592	-0.245167	-0.059171	0.127623	0.117012	-0.208424	0.051195	0.045436	-0.043020	0.057129	-0.003892	0.007846	-0.023366	-0.129664	0.021513	-0.011796	-0.075300	0.237638	0.105381	0.039675	-0.019948	-0.015202	0.085892	0.033612	0.126908	-0.027657	0.069727	-0.066110	0.012694	-0.015354	-0.000707	0.145852	-0.011381	-0.054150	-0.031115	0.055107	-0.028952	0.022353	0.057258	-0.014530	-0.021742	0.033634	0.102232	0.003896	-0.009053	0.137819	0.038627	-0.015401	-0.088151	-0.186418	0.045104	0.001328	0.006134	0.182297	-0.143401	0.251442	-0.032094	-0.064706	
-0.021414	0.056833	0.031790	0.015175	0.003575	0.036476	-0.062234	0.046376	-0.041725	0.049619	-0.129082	-0.025819	0.024552	-0.094668	-0.064777	-0.013256	0.021309	-0.003954	0.004226	0.096049	-0.023539	0.088164	0.051267	-0.009888	-0.076570	-0.078668	-0.044874	-0.019235	0.018888	0.037385	0.020157	-0.004583	-0.011304	0.007639	-0.033352	-0.031050	-0.032134	0.047904	-0.034246	-0.025145	-0.051615	-0.053752	-0.000527	-0.124902	-0.030774	0.073827	0.062332	-0.094873	0.081517	0.033522	-0.040661	-0.013680	0.031294	0.014213	-0.061959	0.004886	-0.003519	0.011496	-0.029303	0.061702	0.136398	0.027149	-0.040999	-0.026213	0.034555	0.009779	0.045998	0.004581	0.089262	-0.058950	0.015730	-0.037600	0.036826	0.068593	-0.047306	0.016071	-0.011129	0.023617	-0.008369	0.029875	-0.019176	-0.018540	-0.013750	-0.079298	0.051761	0.064625	-0.043761	-0.010479	-0.011615	0.108597	-0.021607	-0.081015	0.022808	0.007909	0.113381	0.103376	-0.077561	0.128033	0.018879	0.060632	
-0.089385	0.079678	0.023613	0.026925	-0.039737	0.110495	-0.034296	-0.012481	0.026724	0.019919	-0.120681	-0.022319	-0.005966	-0.032932	-0.019765	-0.045147	0.041098	-0.007771	0.013697	0.148552	-0.087357	0.068612	0.097286	0.014111	-0.099068	-0.067519	-0.077562	0.055654	0.058562	0.031836	0.032145	0.011482	0.092793	0.022056	-0.025181	0.044167	-0.029953	0.073700	-0.138680	-0.036548	0.035571	0.007320	0.028783	-0.216914	0.018579	0.150381	0.076666	-0.129256	0.049823	0.036936	-0.110001	0.068074	0.034753	0.031556	-0.031411	-0.039519	-0.020662	-0.003114	-0.111986	0.094895	0.149846	0.030130	-0.010074	0.026126	0.014148	0.035960	0.051706	-0.027386	0.062574	-0.096083	0.015648	-0.124726	-0.009577	0.061713	-0.043056	0.031902	-0.025083	0.001605	-0.048362	0.016972	-0.004716	-0.033008	-0.044898	-0.014943	0.071712	0.011967	-0.075433	0.005596	-0.018313	0.014390	-0.051126	-0.182346	0.023300	0.041026	0.046020	0.155292	-0.067468	0.230996	-0.080914	-0.007721	
-0.070873	0.051097	0.023455	0.003198	0.003654	0.073773	-0.028134	0.003219	-0.013993	0.060519	-0.139485	-0.053663	0.020279	-0.092104	-0.042877	-0.024466	0.060269	-0.004723	0.059836	0.100793	-0.051614	0.090245	0.107779	0.047538	-0.074384	-0.063212	-0.080378	0.026128	0.022934	0.037837	0.006758	0.009692	0.066197	-0.005211	-0.036785	-0.003832	-0.068243	0.025154	-0.087087	-0.080464	-0.033573	-0.074975	0.014389	-0.175448	-0.002799	0.101695	0.066544	-0.111420	0.076366	0.004752	-0.045865	-0.006439	0.058156	0.050622	-0.107507	-0.012160	0.030604	0.037173	-0.089704	0.114134	0.128281	0.063409	-0.018156	-0.061249	0.013244	0.060665	0.009767	0.002063	0.096694	-0.051544	0.043125	-0.027538	-0.012505	0.092869	-0.014324	-0.004749	-0.038432	0.039737	-0.077886	0.011314	-0.006441	-0.042314	-0.018350	-0.070361	0.029907	0.060700	-0.047124	0.026456	-0.004824	0.101988	-0.034462	-0.116355	0.042341	0.001308	0.120347	0.118254	-0.034369	0.149433	-0.028206	0.076094	
-0.091972	0.077224	-0.011180	-0.000794	-0.049251	0.114942	-0.018879	-0.012677	0.025620	0.046208	-0.111599	-0.013991	-0.027832	-0.044939	-0.025870	-0.050799	0.078510	-0.000777	0.038924	0.130850	-0.116784	0.072721	0.111531	0.065076	-0.090634	-0.064008	-0.076915	0.054525	0.026589	0.037137	0.037990	-0.002429	0.108721	0.029581	-0.026798	0.030744	-0.036534	0.070690	-0.124029	-0.072440	0.020046	-0.049222	0.052515	-0.213949	0.029391	0.145269	0.080053	-0.145501	0.048121	0.019265	-0.102763	0.049058	0.037257	0.050613	-0.053676	-0.057780	0.015366	0.034589	-0.103669	0.145530	0.132102	0.073591	0.014439	0.015159	0.007618	0.081240	0.049124	-0.023547	0.048399	-0.079911	0.028257	-0.117172	-0.018618	0.080095	-0.034819	0.028009	-0.055683	0.021274	-0.087620	0.012277	0.018392	-0.060828	-0.066124	-0.031796	0.059456	0.019509	-0.053500	0.020066	-0.014835	0.004304	-0.078974	-0.184503	0.024328	0.038934	0.047627	0.167004	-0.049546	0.240687	-0.056981	-0.004313	
-0.044592	0.100086	0.011656	0.011874	-0.084460	0.089423	-0.058555	0.023086	0.005297	0.028834	-0.105177	0.031544	-0.002204	-0.045037	-0.037138	-0.018571	0.059980	0.010050	0.015111	0.146630	-0.097109	0.059123	0.063107	0.050050	-0.090941	-0.095745	-0.051158	-0.007659	0.042296	0.052669	0.037079	-0.018515	0.044317	0.030384	-0.017266	0.024163	-0.013788	0.080374	-0.081734	-0.032719	0.011281	-0.048372	0.047133	-0.154593	-0.019000	0.061533	0.092936	-0.140187	0.038355	0.058649	-0.069347	0.031679	0.020819	0.013077	0.003089	-0.025782	-0.058640	0.029444	-0.030534	0.106874	0.155752	0.044546	0.044516	0.033100	0.050649	0.046353	0.083643	-0.016124	0.068530	-0.102001	-0.014790	-0.136963	0.026176	0.032300	-0.044635	0.055460	-0.035951	-0.025349	-0.022427	0.035418	-0.005120	-0.033186	-0.049325	-0.034087	0.075110	-0.022410	-0.023929	-0.028674	-0.029753	0.016240	-0.089816	-0.167133	-0.025632	0.052538	0.051928	0.156060	-0.059641	0.215798	-0.003322	-0.051191	
-0.042890	0.103688	0.019886	0.012557	-0.077606	0.088664	-0.055902	0.010151	0.004211	0.030068	-0.106216	0.017724	0.004686	-0.054237	-0.040549	-0.020757	0.056727	0.017914	0.003991	0.137108	-0.086848	0.061119	0.058672	0.033756	-0.089932	-0.079298	-0.050515	0.000610	0.050339	0.045431	0.032948	-0.015368	0.051703	0.024355	-0.024412	0.015652	-0.017985	0.071646	-0.085704	-0.022866	-0.000293	-0.036639	0.029258	-0.149862	-0.009918	0.070493	0.087561	-0.123065	0.047895	0.053175	-0.077524	0.024031	0.024375	0.020573	-0.005642	-0.015148	-0.059019	0.025847	-0.045382	0.084884	0.159903	0.041836	0.034619	0.023035	0.040450	0.044125	0.066726	-0.008995	0.072987	-0.100050	-0.008063	-0.130716	0.018332	0.026909	-0.046080	0.057914	-0.034165	-0.020210	-0.029314	0.034710	-0.015619	-0.033794	-0.045775	-0.042664	0.067275	-0.007643	-0.041099	-0.032567	-0.032422	0.033730	-0.076298	-0.158056	-0.017291	0.043142	0.062455	0.144319	-0.048961	0.203048	-0.015770	-0.024771	
0.092880	-0.101344	-0.024282	-0.055582	0.118196	-0.080001	-0.049282	0.010087	-0.017732	-0.020199	0.035964	-0.013400	-0.012852	-0.081418	-0.058278	0.010343	-0.074262	-0.007420	-0.022010	-0.109316	0.058554	-0.018068	-0.020419	-0.112225	-0.010646	0.061702	0.063767	0.052518	-0.010849	-0.061580	-0.008221	0.065832	0.006581	-0.018603	0.065287	-0.089365	0.022663	-0.019051	0.042629	0.091634	-0.063868	0.045525	-0.032266	0.064258	0.034248	0.066044	0.036927	0.054181	0.096503	0.016086	-0.031509	-0.100106	-0.032282	-0.032166	-0.044668	-0.042662	0.017007	-0.026491	-0.000458	-0.006485	-0.043730	-0.033608	-0.133344	-0.049996	-0.042162	-0.034602	-0.032551	0.013190	-0.028039	0.068462	-0.027446	0.042325	0.002093	-0.000839	-0.060660	-0.070950	0.063065	0.045302	0.041351	-0.014749	0.017655	0.041038	0.023258	-0.057870	0.045997	0.111621	0.007882	0.021218	0.000955	0.042637	0.067424	0.086524	-0.003054	0.017254	-0.001052	-0.015479	-0.010802	-0.068505	-0.014019	0.088347	
0.111007	0.012239	-0.052296	-0.112792	0.032254	-0.039336	-0.051907	-0.042703	0.019895	-0.026519	0.096004	0.026533	-0.030528	-0.096097	-0.080768	-0.029544	-0.030922	0.103804	-0.030810	-0.091950	0.005439	-0.041694	-0.053045	-0.116453	-0.001570	0.131111	0.119995	0.086167	-0.024596	-0.058647	0.045163	0.003209	0.084486	0.020091	0.059464	-0.115289	0.076298	0.015773	0.051568	0.109347	-0.082506	0.056380	-0.099189	0.131437	0.072553	0.078397	0.043931	0.096002	0.098410	0.042424	-0.081229	-0.123700	-0.071331	-0.004191	-0.031774	0.005071	-0.020809	-0.010292	-0.055370	-0.046649	0.003322	-0.012845	-0.071104	-0.007783	-0.092837	0.000703	-0.078804	0.019620	-0.061024	0.004893	-0.040728	-0.065460	-0.031893	-0.083364	-0.101783	0.048579	0.006396	0.034083	-0.001621	-0.022142	-0.036950	0.032151	-0.033744	-0.077302	0.040276	0.110066	-0.019123	-0.008596	-0.043296	0.034322	0.042023	0.029459	-0.045251	-0.002871	-0.003683	-0.038250	0.037890	-0.043919	-0.049879	0.151856	
0.050973	0.119215	0.021813	-0.165207	-0.140689	-0.018148	-0.181715	0.110672	-0.022219	0.009219	-0.153012	0.130727	0.139284	-0.100325	-0.087582	-0.076950	0.017834	0.031187	0.116748	0.028811	-0.055989	0.036330	0.000949	0.048833	-0.082859	-0.040553	-0.125221	-0.040164	0.013422	0.136937	-0.092318	-0.037666	0.001613	-0.109066	0.064777	-0.010877	-0.101366	-0.061567	-0.004881	0.000906	-0.018201	-0.039281	0.000961	-0.113391	0.072464	-0.079822	0.152880	-0.075036	0.078974	0.142762	0.056574	-0.073149	-0.053698	-0.053904	0.009745	0.048786	-0.144051	0.121594	0.016390	0.102176	0.190878	0.004839	0.091266	-0.051134	-0.035737	-0.016960	0.049215	0.029484	0.183165	-0.176995	-0.103219	-0.182009	0.054419	0.002028	-0.125588	0.063857	-0.004409	-0.132570	0.062715	-0.020076	-0.074739	0.034091	0.009415	-0.054432	0.115568	-0.033916	0.090066	0.009374	-0.135404	0.153746	-0.033271	-0.030283	-0.168737	0.111031	0.145099	0.189511	-0.037325	0.113769	0.020904	0.055308	
0.003338	0.164845	0.059619	-0.076043	-0.180680	0.026821	-0.151261	0.091125	-0.011217	0.013031	-0.151862	0.106661	0.134161	-0.037829	-0.037416	-0.060076	0.020884	0.029067	0.056412	0.086389	-0.051995	0.038346	0.000571	0.045754	-0.084780	-0.077143	-0.137755	-0.068094	0.052165	0.146404	-0.076313	-0.055582	-0.028623	-0.088701	0.001749	0.037072	-0.089070	-0.031529	-0.041399	0.007010	0.022790	-0.000374	0.001091	-0.136299	0.033939	-0.092413	0.121431	-0.084120	0.030632	0.126387	0.043562	0.001382	-0.026785	-0.043864	0.044859	0.069672	-0.171356	0.094744	0.022172	0.042932	0.204352	-0.022596	0.129607	-0.001029	0.003430	-0.037382	0.066265	0.010424	0.172800	-0.200600	-0.079446	-0.196845	0.066431	-0.006758	-0.092513	0.103531	-0.008713	-0.156851	0.065192	0.008375	-0.093158	0.020307	0.004629	-0.012947	0.092452	-0.086455	0.042249	-0.029071	-0.113222	0.120659	-0.027007	-0.062378	-0.136859	0.084309	0.130836	0.173822	-0.038651	0.135143	0.014032	-0.002568	
-0.090030	-0.068788	-0.091044	-0.096072	0.056857	-0.058631	0.180966	-0.000749	-0.011757	0.036819	0.109328	-0.042711	-0.116733	0.059919	0.133705	-0.097796	0.031701	-0.064107	-0.010741	-0.145638	-0.010251	0.016677	0.009683	0.109675	0.094739	0.112575	-0.008106	0.071875	-0.084538	-0.159131	-0.017170	0.038597	-0.027860	0.034117	0.010443	-0.028735	0.004316	-0.031414	-0.026795	-0.119985	-0.016782	-0.150172	0.016670	0.035443	0.068673	0.095172	-0.128346	0.084466	-0.092735	-0.126303	0.002530	0.046222	0.092239	0.046674	-0.143200	-0.046355	0.218518	0.033698	0.021358	0.087934	-0.190453	0.094928	-0.026906	0.057540	-0.068655	0.101910	-0.083225	-0.092273	-0.170588	0.224292	0.033807	0.088118	-0.053401	0.021680	0.069353	-0.044506	-0.041187	0.074243	-0.121285	-0.076820	0.088404	-0.045244	-0.009699	-0.013594	-0.102167	-0.016226	0.077464	0.021391	-0.038372	-0.135962	0.008035	0.072589	0.057989	0.043330	-0.055944	-0.029382	0.088686	-0.061136	0.023722	0.000412	
-0.047535	-0.019421	-0.049303	-0.061503	0.033032	-0.210105	0.070767	0.193694	-0.043791	0.093571	-0.049981	-0.022614	0.056459	0.074663	0.116301	-0.089447	-0.032042	-0.086778	-0.019848	-0.184258	0.201055	0.008112	-0.065514	0.101032	0.043726	0.002477	-0.095167	-0.016483	-0.130940	0.028042	-0.122614	-0.055303	-0.202808	-0.151779	-0.059811	-0.037388	-0.029934	-0.165879	0.083407	-0.129293	-0.053336	-0.106544	-0.086711	0.010951	0.024606	-0.048311	-0.152428	0.047628	-0.103659	-0.032535	0.198815	0.055396	-0.008015	-0.026925	-0.090290	0.054630	0.135122	-0.011357	0.121047	0.035419	-0.045414	-0.053583	-0.024707	-0.051280	-0.028679	-0.089572	0.019384	-0.119091	0.062823	0.124046	-0.049253	0.154738	0.079904	0.146735	0.012428	-0.044230	0.055617	-0.058587	0.002369	-0.089167	-0.064166	0.097251	0.104695	-0.020576	0.008469	-0.094891	0.118732	0.039004	-0.097976	0.103121	0.184539	0.209926	-0.031910	-0.040677	0.024791	-0.020845	-0.001948	-0.127174	0.092502	0.033094	
0.035093	-0.117414	0.029431	0.009330	0.063711	-0.101193	-0.061316	0.132847	-0.051201	0.014464	-0.154388	-0.007393	0.089901	-0.063245	-0.022858	0.046270	-0.041847	-0.133855	0.066716	-0.024294	0.080299	0.049218	0.004473	0.046117	-0.054924	-0.108090	-0.094681	-0.097723	-0.030316	0.048242	-0.117039	0.050437	-0.125362	-0.120585	0.031680	-0.007750	-0.103755	-0.105877	0.033185	-0.040684	-0.023030	-0.084186	0.089243	-0.074534	-0.029234	-0.083532	0.037896	-0.073172	0.044020	0.048833	0.089992	-0.037927	0.018148	-0.061172	-0.016242	-0.056946	-0.010413	-0.019298	0.124482	0.110941	0.035171	-0.025513	-0.052452	-0.122429	0.068641	-0.050402	0.120672	0.014088	0.154764	0.043152	-0.053655	0.117114	0.096829	0.101445	-0.001700	-0.142967	0.057729	-0.018201	0.095862	0.017644	0.029766	0.045860	0.095574	-0.020741	0.074642	-0.005548	0.073991	0.046270	-0.012643	0.128218	0.020969	0.103120	-0.008060	0.051796	0.076906	0.092077	-0.110184	-0.012848	0.139020	-0.042470	
0.002569	0.025292	-0.071317	-0.077318	-0.047225	-0.209418	0.028512	0.115589	0.016474	0.001818	-0.119954	-0.018351	0.124204	-0.012855	-0.027195	-0.090941	-0.039595	-0.052088	0.054970	-0.191187	0.172298	-0.010730	-0.067132	0.076534	-0.060810	0.033565	-0.166441	0.015394	-0.099410	0.073745	-0.142511	-0.041504	-0.039676	-0.191068	0.028964	-0.027279	-0.092380	-0.159913	0.030202	-0.082634	-0.038140	0.000805	-0.019179	-0.106562	0.134625	0.006665	-0.091299	0.020624	-0.022061	-0.050848	0.146352	0.032599	-0.040743	-0.032632	0.021878	0.013530	0.053606	-0.008864	0.024282	0.041412	0.057494	-0.063287	0.020829	-0.076426	-0.052164	-0.082950	0.045530	-0.068514	0.149919	0.027452	-0.041736	0.108131	0.024426	0.111591	-0.025066	-0.016750	0.050641	-0.062496	-0.004537	-0.104276	-0.070911	0.116106	0.110387	-0.047893	0.033995	-0.071773	0.066627	0.094638	-0.115517	0.108484	0.154104	0.193491	-0.033354	-0.026353	0.005224	0.063092	-0.053468	0.031319	-0.009688	0.066346	
0.022580	-0.004479	-0.108017	-0.052722	-0.015205	-0.219723	0.017410	0.140965	0.039435	0.043398	-0.069350	-0.036251	0.099236	-0.004953	0.001649	-0.036392	-0.042338	-0.036129	0.081734	-0.209853	0.214392	-0.050375	-0.077090	0.084962	-0.022158	0.006598	-0.104216	0.006088	-0.152114	0.084406	-0.126480	-0.061220	-0.085479	-0.170999	0.023049	-0.035898	-0.068328	-0.146558	0.102396	-0.092950	-0.042715	-0.039989	-0.013674	-0.042941	0.082859	-0.049045	-0.090775	0.018063	-0.022436	-0.042887	0.201168	-0.001915	-0.082418	-0.031416	0.006639	-0.005073	0.082851	0.010135	0.066433	0.055246	-0.008161	-0.063803	0.007845	-0.105203	-0.013029	-0.090458	0.046127	-0.038926	0.127753	0.052674	-0.031275	0.176883	0.043055	0.128024	-0.005041	-0.036529	0.036931	-0.020806	0.007066	-0.080990	-0.047512	0.122225	0.107183	-0.034246	0.032065	-0.042799	0.083668	0.133118	-0.072741	0.104894	0.168062	0.227357	-0.022302	-0.084779	-0.008496	0.017233	-0.050060	-0.046014	0.039532	0.074343	
0.070091	-0.015909	-0.035464	-0.093066	0.034964	-0.193706	0.104758	0.116818	-0.164843	0.073363	0.023620	-0.026558	-0.020203	-0.110345	-0.043956	-0.063125	0.007886	-0.022815	-0.059094	-0.194627	0.101906	0.106483	-0.090938	0.046917	0.035603	0.063337	0.019306	-0.092590	-0.086426	-0.112409	-0.012526	-0.014406	-0.167253	-0.000379	-0.013878	-0.162529	-0.028233	-0.027321	0.093631	-0.101856	-0.179510	-0.214234	-0.031723	0.104186	0.009306	0.004727	-0.130162	0.069389	0.009226	-0.108305	0.091259	-0.088021	0.091139	0.018974	-0.153041	0.040171	0.168801	0.045000	0.115598	0.025672	-0.093709	0.076049	-0.062400	-0.023646	0.005114	0.064360	-0.040558	-0.008409	-0.031642	0.203925	0.022355	0.135716	0.038067	0.007943	0.035042	0.000223	-0.002489	0.087520	-0.054564	-0.023065	0.050310	-0.003981	0.033617	-0.169001	-0.090162	0.076225	0.093602	-0.099457	-0.036822	0.037729	0.035357	0.179507	0.036849	0.022341	0.080889	-0.058044	0.019923	-0.107633	0.167279	0.099292	
0.064962	-0.050403	-0.028582	-0.079417	0.077591	-0.183403	0.092266	0.104881	-0.142766	0.082374	0.047344	-0.043433	-0.017119	-0.115245	-0.024994	-0.026052	0.001520	-0.010490	-0.017627	-0.155999	0.101159	0.104558	-0.059089	0.037512	0.042837	0.044889	0.054374	-0.069204	-0.078439	-0.124977	0.005435	0.001321	-0.134960	0.009645	-0.010501	-0.135528	-0.008090	-0.015164	0.086742	-0.103285	-0.161675	-0.217107	-0.028593	0.114431	-0.046116	0.014026	-0.096054	0.056289	0.022068	-0.075820	0.080468	-0.110736	0.089779	0.020895	-0.164568	0.024824	0.149788	-0.002331	0.094186	0.057309	-0.089237	0.073149	-0.080297	-0.051063	0.042272	0.065956	-0.032178	-0.006240	-0.030581	0.199146	0.007839	0.150282	0.026132	0.002564	0.049379	-0.023691	-0.002502	0.104887	-0.055683	0.001841	0.062658	-0.003170	0.046444	-0.144044	-0.086825	0.095641	0.098673	-0.066996	-0.022353	0.053815	0.028793	0.162157	0.039745	0.004702	0.099146	-0.069037	0.019411	-0.123805	0.159770	0.096896	
-0.137084	0.052831	-0.092658	-0.089017	-0.040462	0.144945	0.088232	-0.132087	0.050412	0.080357	0.125502	-0.019725	-0.142665	0.125272	0.150533	-0.099672	0.108136	0.033119	-0.073717	-0.034997	-0.121519	-0.011123	0.031924	0.072595	0.090814	0.134302	0.028207	0.139175	-0.050520	-0.051662	0.026776	-0.035501	0.067801	0.063090	-0.059641	0.069624	0.032972	0.006294	-0.071196	-0.090892	0.045114	-0.049442	-0.027469	0.011811	0.099829	0.095562	-0.035583	0.047432	-0.098029	-0.068872	-0.119061	0.089636	0.018961	0.123434	-0.072188	-0.008867	0.149980	0.075836	-0.092958	0.000802	-0.141574	0.125351	0.031947	0.098907	-0.093930	0.166496	-0.097512	-0.027222	-0.192805	0.029050	0.088644	-0.076090	-0.070483	-0.021454	0.043215	0.064484	-0.128598	0.061070	-0.165236	-0.007039	0.068168	-0.117566	-0.137378	0.052259	-0.085984	0.039576	-0.097614	0.029096	-0.004787	-0.161570	-0.013050	-0.059015	0.047167	-0.013369	-0.092578	-0.006032	0.155421	-0.003535	-0.079360	0.022121	
-0.016783	0.053078	0.023389	0.085392	0.003551	0.052921	0.013537	-0.059340	0.008605	0.016930	-0.040590	-0.093951	-0.031714	-0.050269	-0.053001	0.005651	0.010566	0.022400	-0.104559	0.028631	0.016348	0.023049	0.019931	-0.076329	-0.067100	0.009522	0.002750	0.043774	0.050011	-0.001196	0.049164	0.000790	0.052326	0.029388	-0.071513	-0.042338	0.004579	0.058028	-0.058302	0.049576	-0.046722	0.078387	-0.028249	-0.081453	0.036544	0.129792	-0.004609	-0.023666	0.068975	-0.043137	-0.106311	0.026829	0.017634	0.053341	-0.011840	-0.020440	0.009186	-0.020763	-0.090977	-0.067915	0.068513	-0.011447	-0.049507	0.005930	-0.007317	0.002718	-0.013262	0.011936	0.009235	-0.024095	0.073342	-0.016438	-0.015256	0.029686	-0.015512	0.034099	0.000031	0.050402	-0.054810	0.020025	-0.018923	-0.027103	-0.030910	-0.057436	0.023629	0.076415	-0.133137	-0.034524	0.038082	0.027315	0.030913	-0.061449	0.087658	-0.049866	0.001853	0.018451	-0.015720	0.100639	-0.076922	0.058922	
-0.099897	0.249442	0.035523	0.043328	-0.229622	0.211280	-0.005717	-0.156542	0.009510	0.041687	-0.047061	-0.005644	0.011806	0.086844	0.002891	-0.059609	0.134763	0.090108	-0.115975	0.122415	-0.107917	0.001376	-0.013544	0.039858	0.007241	0.034841	-0.070281	0.008342	0.044503	0.168993	0.021176	-0.143337	0.048389	0.019567	-0.142042	0.085014	-0.037141	0.026745	-0.050951	-0.034568	0.023979	0.086455	-0.053412	-0.070936	0.077162	-0.050655	-0.018631	-0.024169	-0.079107	-0.053050	-0.060574	0.136461	-0.023080	0.123955	0.114480	0.114753	-0.039689	0.127706	-0.112683	-0.189314	0.075870	0.050701	0.181532	0.089910	-0.042428	0.078038	-0.048132	0.064454	0.011772	-0.233970	0.138343	-0.170188	-0.027417	-0.055279	0.041361	0.194014	-0.129393	-0.052918	-0.116046	0.023226	-0.057676	-0.103795	-0.127566	0.029916	-0.074672	-0.032721	-0.197954	-0.058326	0.016362	-0.034574	-0.032785	-0.133935	0.024334	-0.077391	-0.025195	0.009194	0.114937	0.094647	-0.118574	0.003573	
0.101017	0.072329	0.031953	0.053605	-0.092051	0.091644	-0.171407	0.019277	-0.018521	-0.019352	-0.096634	0.088810	0.005198	-0.102602	-0.151499	0.088292	0.027944	0.021856	-0.055025	0.159520	-0.114361	0.005411	-0.000732	-0.050095	-0.122465	-0.142214	0.019653	-0.101174	0.081962	0.102914	0.057981	-0.016137	-0.003782	0.057263	0.012417	-0.038039	0.020400	0.117233	0.020089	0.141579	-0.026422	0.034381	0.094260	-0.054181	-0.051722	-0.048031	0.182192	-0.149879	0.115035	0.110763	-0.100660	-0.052997	-0.050638	-0.036245	0.150042	-0.054073	-0.192681	0.050560	0.074858	0.013901	0.185194	-0.000576	0.050059	0.037331	0.088281	-0.007536	0.150258	0.066841	0.086875	-0.159011	-0.040891	-0.158573	0.096679	-0.030968	-0.092031	0.045229	0.004823	-0.059155	0.095696	0.089307	0.000184	-0.028369	-0.060851	-0.052083	0.143238	0.003738	-0.026135	-0.084283	0.009326	0.034970	-0.139402	-0.144745	-0.069300	0.067946	0.018542	0.153382	-0.096124	0.203305	0.066518	-0.117753	
0.094309	0.161548	0.039841	-0.049952	-0.169012	0.056583	-0.186406	0.064688	-0.078195	0.073186	-0.127804	0.092290	0.069272	-0.133208	-0.142281	0.027072	0.082424	0.059086	-0.048123	0.068361	-0.075887	0.043980	-0.033305	0.027606	-0.091288	-0.084668	-0.038582	-0.132145	0.045617	0.157624	-0.015974	-0.074195	-0.069141	-0.025301	-0.046983	-0.079370	-0.053492	0.021030	0.061129	0.062090	-0.113712	-0.070194	0.018484	-0.039487	0.002108	-0.144853	0.163345	-0.112247	0.111731	0.091267	0.005229	-0.100674	-0.034691	0.009573	0.065916	0.040055	-0.160982	0.178520	0.091986	-0.006591	0.192304	0.050633	0.125320	-0.021398	0.041980	0.033894	0.067828	0.096342	0.142637	-0.176470	-0.021181	-0.160088	0.103734	-0.016268	-0.091984	0.100233	-0.041403	-0.092982	0.031143	0.067832	-0.043003	-0.046477	-0.061708	-0.128189	0.091582	0.015666	0.001877	-0.109090	-0.054181	0.140684	-0.090280	-0.058475	-0.117905	0.045093	0.123571	0.140311	0.012914	0.116269	0.099946	-0.004709	
0.108622	0.161016	0.051163	0.041213	-0.168079	0.053899	-0.142227	0.061528	-0.073099	0.019095	-0.071510	0.100709	0.019570	-0.095892	-0.134213	0.062863	0.049173	0.059000	-0.101813	0.123463	-0.088854	0.035210	-0.059316	-0.016586	-0.095517	-0.125073	0.013111	-0.170754	0.082405	0.096163	0.057443	-0.064411	-0.088866	0.058726	-0.046072	-0.061521	0.023776	0.116835	0.050739	0.116586	-0.067897	-0.026816	0.046090	0.002600	-0.071245	-0.119524	0.129637	-0.115124	0.073254	0.080498	-0.038319	-0.052932	-0.013842	-0.031743	0.132186	0.024065	-0.198380	0.092518	0.136194	-0.034577	0.187108	0.013081	0.123596	0.076098	0.098951	0.001353	0.124608	0.054430	0.076227	-0.141309	-0.037159	-0.173560	0.125556	-0.060804	-0.075939	0.128889	-0.011419	-0.093678	0.082280	0.095724	-0.033558	-0.037084	-0.063723	-0.086754	0.091363	-0.041314	0.007678	-0.167901	-0.019042	0.043682	-0.128174	-0.106592	-0.091511	0.060150	0.064634	0.112291	-0.047997	0.162959	0.125152	-0.108688	
